DATE       TIME ,OB,TU,WD,WG,WS,SI
6/17/20 15:00,59.37,64.54,28.93,8.77,1.47,18.86
6/17/20 16:00,60.89,61.67,268.7,5.92,1.36,19.48
6/17/20 17:00,60.83,62.83,253.2,4.82,1.27,13.8
6/17/20 18:00,64.31,56.02,245.7,10.08,1.66,28.5
6/17/20 19:00,63.8,56.78,3.26,4.16,0.71,17.44
6/17/20 20:00,64.1,50.4,264.5,4.16,1.14,4.93
6/17/20 21:00,59.82,67.49,273,1.1,0.09,1.7
6/17/20 22:00,54.89,86.4,37.62,0.66,0,0.01
6/17/20 23:00,51.65,96.8,216.1,1.97,0.45,0
6/18/20 0:00,49.96,100.1,281.3,1.97,0.42,0
6/18/20 1:00,48.55,100,307.8,1.97,0.3,0
6/18/20 2:00,47.15,100,293.3,3.29,0.51,0
6/18/20 3:00,45.94,100,298.1,2.85,0.24,0
6/18/20 4:00,44.91,100,0.65,1.53,0.05,0
6/18/20 5:00,43.94,100,4.19,1.97,0.27,0
6/18/20 6:00,43.02,100,15.53,0.88,0.02,0.1
6/18/20 7:00,44.07,100,47.3,1.32,0.06,2.54
6/18/20 8:00,52.15,89.8,25.96,2.19,0.63,6.88
6/18/20 9:00,59.06,62.7,24.34,4.16,1.57,40.39
6/18/20 10:00,62.84,50.55,305.6,5.48,0.87,56.13
6/18/20 11:00,65.73,45.36,270.1,3.29,1.34,69.61
6/18/20 12:00,69.54,40.12,87.2,5.04,1.54,80.5
6/18/20 13:00,68.91,39.49,308.8,4.38,1.87,88.3
6/18/20 14:00,70.48,35.01,5.28,4.6,1.77,89.3
6/18/20 15:00,71.95,34.23,39.83,7.23,3.01,82.8
6/18/20 16:00,74.91,33.53,286.3,5.26,1.27,78.92
6/18/20 17:00,74.54,34.72,268,5.92,1.68,67.87
6/18/20 18:00,73.91,36.64,227,3.95,1.48,52.41
6/18/20 19:00,72.3,37.97,262.6,6.36,1.36,36.24
6/18/20 20:00,70.19,41.44,284.6,4.82,1.06,2.74
6/18/20 21:00,67.94,46.72,242.2,3.73,0.96,1.23
6/18/20 22:00,62.47,62.27,294,1.1,0.05,0.01
6/18/20 23:00,58.25,74.48,0,0,0,0
6/19/20 0:00,55.41,86.3,0,0,0,0
6/19/20 1:00,51.81,100,48.48,1.75,0.05,0
6/19/20 2:00,50.79,100,0,0,0,0
6/19/20 3:00,49.82,100,0,0,0,0
6/19/20 4:00,48.72,100,0,0,0,0
6/19/20 5:00,48,100,0,0,0,0
6/19/20 6:00,47.27,100,73.13,1.53,0.14,0.14
6/19/20 7:00,48.25,100,0,0,0,2.74
6/19/20 8:00,53.52,100,0,0,0,6.99
6/19/20 9:00,58.17,97.1,243,2.63,0.76,38.41
6/19/20 10:00,66.65,54.26,221.6,3.07,1.21,54.88
6/19/20 11:00,71.69,43.67,99.9,3.95,1.01,67.69
6/19/20 12:00,73.11,38.19,59.9,4.6,1.93,78.62
6/19/20 13:00,74.93,34.4,187.6,4.38,1.23,85.3
6/19/20 14:00,76.62,34.26,235.1,5.7,1.62,83.5
6/19/20 15:00,78.37,33.92,243.4,3.73,1.43,83.2
6/19/20 16:00,78.84,28.72,118.7,8.33,1.79,71.45
6/19/20 17:00,79.69,26.01,282.6,4.38,1.34,78.19
6/19/20 18:00,80.5,25.48,250.7,2.85,0.82,52.52
6/19/20 19:00,78.03,26.51,229.2,3.51,1.3,40.64
6/19/20 20:00,75.84,33.56,16.19,2.85,0.68,3.86
6/19/20 21:00,69.12,45.02,0,0,0,1.36
6/19/20 22:00,66.47,52.12,24.47,2.19,0.57,0
6/19/20 23:00,60.88,74.8,0,0,0,0
6/20/20 0:00,59.05,74.76,30.18,1.32,0.07,0
6/20/20 1:00,53.82,100,48.79,1.53,0.13,0
6/20/20 2:00,53.21,100,0,0,0,0
6/20/20 3:00,52.73,100,0,0,0,0
6/20/20 4:00,52.01,100,254.5,2.19,0.26,0
6/20/20 5:00,51.65,100,79.02,2.41,0.31,0
6/20/20 6:00,51.35,100,212.3,1.75,0.34,0.24
6/20/20 7:00,52.63,100,19.4,1.1,0.09,4.26
6/20/20 8:00,57.71,100,313.8,1.97,0.4,12.02
6/20/20 9:00,60.22,85.5,37.27,3.29,0.88,12.49
6/20/20 10:00,66.64,60.89,178.3,1.75,0.27,27.21
6/20/20 11:00,68.01,55.75,47.05,3.73,1.67,22.07
6/20/20 12:00,73.74,48.59,257.5,8.55,2.23,79.45
6/20/20 13:00,77.26,39.42,249,4.38,1.22,64.56
6/20/20 14:00,78.15,44.92,308.4,2.63,0.9,39.11
6/20/20 15:00,82.4,33.76,281.2,3.95,1.23,81
6/20/20 16:00,84.5,28.9,243.8,4.16,1.48,79.53
6/20/20 17:00,82.7,31.44,256.3,4.6,1.6,47.54
6/20/20 18:00,85.2,27.26,62.13,3.07,1.24,58.76
6/20/20 19:00,81.8,29.79,249.2,2.63,0.99,16.73
6/20/20 20:00,77.64,41.56,265.9,1.53,0.91,8.55
6/20/20 21:00,75.41,54.05,275.7,1.32,0.18,4.78
6/20/20 22:00,71.69,61.34,187.2,1.32,0.41,0
6/20/20 23:00,67.38,76.29,78.46,1.53,0.37,0
6/21/20 0:00,64.94,78.26,257.8,1.32,0.21,0
6/21/20 1:00,60.99,100,41.92,1.32,0.09,0
6/21/20 2:00,60.09,100,121.8,0.88,0.01,0
6/21/20 3:00,59.29,100,0,0,0,0
6/21/20 4:00,58.74,100,271.6,1.32,0.09,0
6/21/20 5:00,57.89,100,171,1.53,0.18,0
6/21/20 6:00,56.51,100,352.2,0.66,0,0.06
6/21/20 7:00,56.45,100,275.9,0.88,0.15,2.89
6/21/20 8:00,59.45,100,355.5,2.63,0.3,7.85
6/21/20 9:00,66.24,72.6,257.5,4.6,1.07,34.42
6/21/20 10:00,69.48,65.6,231.3,5.26,1.4,49.5
6/21/20 11:00,73.36,57.85,247.2,5.48,1.79,66.45
6/21/20 12:00,74.06,50.86,252.9,8.77,2.59,69.04
6/21/20 13:00,77.6,45.12,266.7,6.58,1.92,86.5
6/21/20 14:00,78.54,40.65,271.2,6.36,2.03,89.8
6/21/20 15:00,78.9,39.51,244,8.11,2.39,80.9
6/21/20 16:00,79.93,35.38,274,10.96,2.15,75.69
6/21/20 17:00,81,32.96,287.1,7.67,2.03,66.11
6/21/20 18:00,80.8,30.89,344.9,9.21,2.25,53.71
6/21/20 19:00,80.5,31.64,280.4,7.23,1.67,37.19
6/21/20 20:00,78.5,30.67,23.86,7.67,1.83,2.48
6/21/20 21:00,73.15,42.17,252,2.41,1.15,1.13
6/21/20 22:00,69.43,45.95,267.3,1.97,0.68,0.03
6/21/20 23:00,65.25,53.44,0,0,0,0
6/22/20 0:00,60.98,74.72,106.8,1.32,0.06,0
6/22/20 1:00,58.68,87.1,59.96,1.1,0.1,0
6/22/20 2:00,56.6,91.9,234.6,0.88,0.03,0
6/22/20 3:00,55.71,93.6,0,0,0,0
6/22/20 4:00,54.37,94.2,0,0,0,0
6/22/20 5:00,52.54,98.3,0,0,0,0
6/22/20 6:00,51.15,100,0,0,0,0.13
6/22/20 7:00,52.75,100,47.21,1.1,0.09,2.35
6/22/20 8:00,59.36,74.68,120.6,1.97,0.38,7.7
6/22/20 9:00,64.93,63.08,249.4,2.63,0.67,38.92
6/22/20 10:00,69.01,55.97,217.3,2.63,0.89,55.18
6/22/20 11:00,72.45,51.98,266.6,5.04,1.53,69.42
6/22/20 12:00,75.61,41.81,250.1,5.26,1.75,80.3
6/22/20 13:00,77.9,34.01,265.4,5.48,1.78,86.5
6/22/20 14:00,80.7,31.11,257.5,8.55,2.06,88.1
6/22/20 15:00,81.8,27.64,258.5,5.7,2.4,85.7
6/22/20 16:00,83.2,25.92,242.3,5.92,2.28,78.88
6/22/20 17:00,84.1,25.55,262.2,6.14,1.65,67.66
6/22/20 18:00,83.9,26.94,256.5,7.23,1.96,53.5
6/22/20 19:00,82.8,27.61,258.2,8.55,1.56,37.49
6/22/20 20:00,79.47,29.42,242,7.45,1.29,2.36
6/22/20 21:00,75.95,33.05,241.4,2.41,0.75,1.09
6/22/20 22:00,69.49,47.72,272.7,1.1,0.16,0.03
6/22/20 23:00,63.9,66.16,161.3,1.53,0.4,0
6/23/20 0:00,61.1,79.81,0,0,0,0
6/23/20 1:00,56.17,100,232.4,1.53,0.15,0
6/23/20 2:00,55.38,100,43.7,1.1,0.09,0
6/23/20 3:00,54.37,100,66.09,0.66,0.01,0
6/23/20 4:00,53.46,100,256.7,0.66,0.02,0
6/23/20 5:00,52.72,100,0,0,0,0
6/23/20 6:00,51.51,100,0,0,0,0.12
6/23/20 7:00,52.75,100,0,0,0,2.31
6/23/20 8:00,58.2,100,44.09,1.32,0.04,7.67
6/23/20 9:00,67.19,69.07,107.8,2.63,0.97,38.5
6/23/20 10:00,73.7,49.71,195.8,3.73,1.38,55.49
6/23/20 11:00,78.49,39.97,201.5,4.6,1.11,69.19
6/23/20 12:00,79.8,40.16,197.9,5.26,1.88,79.5
6/23/20 13:00,82.6,34.9,227.8,3.73,1.3,86.6
6/23/20 14:00,84.6,31.21,203.3,4.16,1.73,88.6
6/23/20 15:00,88.2,23.93,229.5,3.95,1.2,86.6
6/23/20 16:00,90.2,22.81,324.4,3.95,0.97,78.8
6/23/20 17:00,90.3,22.04,214.2,3.07,1.23,67.6
6/23/20 18:00,89.8,23.82,21.87,5.92,1.79,53.04
6/23/20 19:00,88.6,26.11,273.1,3.51,0.61,36.93
6/23/20 20:00,84.1,31.58,239.6,2.63,0.94,2.47
6/23/20 21:00,79.03,36.11,0,0,0,1.01
6/23/20 22:00,72.03,54.04,0,0,0,0.01
6/23/20 23:00,67.96,69.31,272.6,1.53,0.16,0
6/24/20 0:00,64.63,77.51,0,0,0,0
6/24/20 1:00,59.02,100,46,2.19,0.22,0
6/24/20 2:00,58.31,100,55.56,1.1,0.06,0
6/24/20 3:00,56.91,100,0,0,0,0
6/24/20 4:00,57.34,100,54.5,1.53,0.21,0
6/24/20 5:00,56.86,100,62.91,1.32,0.04,0
6/24/20 6:00,56.27,100,43.06,1.53,0.14,0.08
6/24/20 7:00,57,100,64.19,1.32,0.07,2.94
6/24/20 8:00,61.65,100,303.8,1.53,0.1,7.2
6/24/20 9:00,73.76,62.54,212.5,2.19,0.42,37.88
6/24/20 10:00,76.23,56.69,269.6,3.29,0.73,29.45
6/24/20 11:00,80.9,47.67,263.1,3.29,1.13,62.33
6/24/20 12:00,86.3,39.06,228.9,3.07,1.08,78.86
6/24/20 13:00,90.8,29.36,199.4,4.6,1.54,86.4
6/24/20 14:00,92.9,26.77,235.4,5.26,1.52,98
6/24/20 15:00,93.5,30.24,290.4,6.58,1.75,86.9
6/24/20 16:00,92.5,29.7,250.3,5.04,1.58,76.36
6/24/20 17:00,93.2,25.3,253.4,7.45,1.88,65.6
6/24/20 18:00,92.3,23.95,249.6,7.01,1.82,51.6
6/24/20 19:00,88.8,28.63,243.4,3.73,1.21,20.34
6/24/20 20:00,84,37.73,246.4,3.07,1.22,8.12
6/24/20 21:00,81.2,46.08,248.4,5.92,1.66,2.26
6/24/20 22:00,79.47,46.34,243.2,7.45,1.32,0.01
6/24/20 23:00,77.23,45.74,325.5,1.75,0.42,0
6/25/20 0:00,74.86,50.69,242.3,2.85,0.63,0
6/25/20 1:00,71.45,56.85,243.7,1.53,0.6,0
6/25/20 2:00,67.17,69.67,195.8,1.53,0.19,0
6/25/20 3:00,65.13,80.3,57.97,1.53,0.19,0
6/25/20 4:00,63.78,82.7,0,0,0,0
6/25/20 5:00,62.82,85.4,257.6,0.44,0,0
6/25/20 6:00,61.31,92.1,0,0,0,0.05
6/25/20 7:00,62.04,88.2,0,0,0,5.33
6/25/20 8:00,63.88,83.9,258.5,1.1,0.04,6.35
6/25/20 9:00,68.59,64.95,248.4,3.29,1.1,38.69
6/25/20 10:00,72.01,54.02,268.3,7.01,1.38,54.99
6/25/20 11:00,75.16,51.75,257.3,4.82,1.48,69.63
6/25/20 12:00,78.01,43.71,268.3,6.58,1.77,80.1
6/25/20 13:00,80.2,39.61,234.2,6.14,1.71,85.9
6/25/20 14:00,81.9,35.86,245.3,10.08,2.27,87.5
6/25/20 15:00,83.7,34.78,245.6,5.92,1.7,84.7
6/25/20 16:00,84.9,31.8,247.8,14.03,2.63,77.96
6/25/20 17:00,86,32.37,261.2,7.01,2.03,66.8
6/25/20 18:00,85.7,32.01,250.3,6.36,1.92,52.85
6/25/20 19:00,84.4,31.84,252.9,6.36,1.64,36.51
6/25/20 20:00,81.8,31.54,246.6,5.26,1.23,2.96
6/25/20 21:00,78.49,36.4,253.3,1.75,0.53,1.27
6/25/20 22:00,72.53,51,283.9,1.32,0.25,0.02
6/25/20 23:00,67.78,67.31,70.62,1.1,0.1,0
6/26/20 0:00,65.29,78.34,300.5,1.32,0.2,0
6/26/20 1:00,60.12,100,50.39,1.97,0.17,0
6/26/20 2:00,59.16,100,333.2,1.32,0.26,0
6/26/20 3:00,58.56,100,0.36,0.88,0.04,0
6/26/20 4:00,57.89,100,68.02,1.32,0.07,0
6/26/20 5:00,57.15,100,92.3,1.1,0.11,0
6/26/20 6:00,56.5,100,299.6,1.1,0.07,0.1
6/26/20 7:00,57.37,100,320.4,1.32,0.2,2.4
6/26/20 8:00,63.24,95.3,60.23,2.63,0.86,7.93
6/26/20 9:00,71.68,58.76,96.8,3.07,0.91,36.98
6/26/20 10:00,75.87,54.74,185.7,2.85,0.97,48.18
6/26/20 11:00,79.7,42.75,189.4,4.16,1.24,68.41
6/26/20 12:00,82.8,38,312.7,4.38,1.25,76.09
6/26/20 13:00,85.3,32.74,195.2,3.29,1.04,80.7
6/26/20 14:00,86.2,33.27,236,3.95,1.18,78.86
6/26/20 15:00,87.1,30.83,243.3,5.48,2.03,77.82
6/26/20 16:00,90,22.14,267.8,6.58,1.55,88
6/26/20 17:00,90.7,18.86,356.1,6.58,1.92,68.39
6/26/20 18:00,91,24.27,299.7,4.16,1.14,52.48
6/26/20 19:00,88.3,24.39,313.9,5.26,1.57,34.99
6/26/20 20:00,86.1,26.56,2.56,5.26,1.32,2.8
6/26/20 21:00,78.6,40.94,0,0,0,1.26
6/26/20 22:00,72.09,63.03,47.69,1.1,0.14,0.01
6/26/20 23:00,67.84,68.39,262.3,1.53,0.26,0
6/27/20 0:00,64.99,75.94,74.74,1.32,0.08,0
6/27/20 1:00,58.65,100,340.4,1.97,0.11,0
6/27/20 2:00,57.81,100,199.3,1.1,0.06,0
6/27/20 3:00,56.36,100,281.2,0.66,0.01,0
6/27/20 4:00,56.3,100,131.6,1.53,0.28,0
6/27/20 5:00,55.26,100,333.1,1.53,0.13,0
6/27/20 6:00,55.17,100,106.1,0.66,0.02,0.18
6/27/20 7:00,56.15,100,29.9,1.53,0.15,1.99
6/27/20 8:00,60.8,95.9,85.2,1.53,0.63,9.49
6/27/20 9:00,68.62,66.44,249.9,1.97,0.47,34.61
6/27/20 10:00,73.99,50.24,191.8,3.73,0.98,56.25
6/27/20 11:00,74.69,49.85,251.7,7.01,1.79,48.63
6/27/20 12:00,75.95,50.51,241.9,5.04,1.38,39.21
6/27/20 13:00,77.57,44.18,261.4,6.58,1.62,53.34
6/27/20 14:00,78.23,41.88,236.2,4.82,1.6,53.19
6/27/20 15:00,81.1,37.71,265.4,7.01,1.37,58.44
6/27/20 16:00,80.9,34.57,4.64,11.4,1.92,38.88
6/27/20 17:00,81.9,30.58,33.9,10.3,2.87,52.12
6/27/20 18:00,83.4,31.84,25.55,6.58,1.96,52.47
6/27/20 19:00,80.8,34.43,21.35,8.99,1.77,14.47
6/27/20 20:00,77.35,37.67,238.8,2.19,0.9,8.76
6/27/20 21:00,73.89,42.42,240.6,2.41,0.32,1.9
6/27/20 22:00,68.94,53.5,285.1,0.88,0.03,0.02
6/27/20 23:00,67.08,58.77,270.3,2.19,0.34,0
6/28/20 0:00,64.27,69.78,72.19,1.32,0.05,0
6/28/20 1:00,56.96,99.9,328.6,1.97,0.38,0
6/28/20 2:00,56.73,85.3,237.9,2.63,0.76,0
6/28/20 3:00,61.98,41.09,257.9,4.38,1.53,0
6/28/20 4:00,60.77,36.46,262.9,3.29,0.59,0
6/28/20 5:00,59.08,39.51,266.6,2.85,0.51,0
6/28/20 6:00,57.55,38.72,259.1,2.63,0.59,0.03
6/28/20 7:00,55.9,48.07,249.1,1.32,0.23,1.1
6/28/20 8:00,55.54,52.19,269.2,5.04,1.2,4.18
6/28/20 9:00,55.73,55.37,292.5,5.04,1.23,7.77
6/28/20 10:00,55.56,58.59,264.1,4.16,1.1,13.92
6/28/20 11:00,56.42,56.51,255.8,5.7,1.54,23.07
6/28/20 12:00,56.29,57.83,240.3,5.48,1.43,22.61
6/28/20 13:00,59.66,51.22,288.1,7.01,2.09,41.96
6/28/20 14:00,64.84,38.83,255.1,7.23,1.96,85.6
6/28/20 15:00,66.67,34.52,303.7,7.23,2.32,88.6
6/28/20 16:00,65.35,34.48,263.5,10.96,3.2,73.01
6/28/20 17:00,63.57,38.19,258.9,8.33,2.07,22.81
6/28/20 18:00,67,33.75,281.1,5.92,1.81,60.57
6/28/20 19:00,57.7,47.45,285.1,9.43,2.22,3.94
6/28/20 20:00,57.28,46.32,5.76,10.52,1.67,3.92
6/28/20 21:00,57.06,52.01,256.2,4.82,1.19,1.67
6/28/20 22:00,54.5,55.71,252.6,3.95,1.14,0.01
6/28/20 23:00,53.48,62.73,256.1,4.38,1.28,0
6/29/20 0:00,52.57,69.07,248.8,3.07,0.95,0
6/29/20 1:00,52.63,72.31,4.78,3.29,0.49,0
6/29/20 2:00,51.23,87,293.6,3.51,0.19,0
6/29/20 3:00,52.02,83.7,275.2,6.58,1.15,0
6/29/20 4:00,50.81,93,264.8,8.33,1.48,0
6/29/20 5:00,49.46,100,286,3.73,0.84,0
6/29/20 6:00,49.59,100,291.2,3.29,0.77,0.01
6/29/20 7:00,49.35,100,268.6,6.58,1,2
6/29/20 8:00,49.16,100,14.92,4.38,0.66,2.09
6/29/20 9:00,50.09,100,278.4,2.19,0.4,5.67
6/29/20 10:00,50.57,100,256.5,6.36,0.76,11.64
6/29/20 11:00,50.94,100,264.2,5.04,1.3,14.28
6/29/20 12:00,51.06,100,291.6,3.73,0.78,18.97
6/29/20 13:00,52.83,100,234.4,2.41,0.8,42.53
6/29/20 14:00,53.01,99.9,248,2.63,0.81,22.68
6/29/20 15:00,53.67,99.8,238.6,2.41,0.91,23.87
6/29/20 16:00,56.06,99.3,286.2,3.29,0.78,52.38
6/29/20 17:00,58.5,75.26,246.7,5.48,1.38,25.84
6/29/20 18:00,58.62,77.47,271.2,5.7,1.5,27.88
6/29/20 19:00,57.63,81.3,267,6.8,1.26,13.75
6/29/20 20:00,58.49,74.75,252,3.95,0.99,7.95
6/29/20 21:00,55.87,91.8,242.3,1.53,0.3,1.47
6/29/20 22:00,54.22,94.3,272.2,1.1,0.03,0.01
6/29/20 23:00,53.74,99.9,38.32,1.75,0.2,0
6/30/20 0:00,52.4,100,0,0,0,0
6/30/20 1:00,52.47,100,32.53,1.75,0.03,0
6/30/20 2:00,52.71,100,0,0,0,0
6/30/20 3:00,53.14,100,0,0,0,0
6/30/20 4:00,52.47,100,166.9,1.75,0.34,0
6/30/20 5:00,52.95,100,172.4,2.85,0.21,0
6/30/20 6:00,51.42,100,197.8,2.85,0.47,0
6/30/20 7:00,51.67,100,223.7,1.97,0.22,1.54
6/30/20 8:00,52.29,100,249.5,1.32,0.1,9.78
6/30/20 9:00,53.39,100,163.9,1.32,0.17,13.52
6/30/20 10:00,53.51,100,146.2,2.41,0.58,13.56
6/30/20 11:00,58.89,91.6,99.8,4.6,1.6,70.86
6/30/20 12:00,64.01,69.94,252.2,4.82,1.4,54.21
6/30/20 13:00,65.2,61.57,92.7,5.92,1.42,54.01
6/30/20 14:00,68.72,51.27,266.8,4.82,1.68,89
6/30/20 15:00,68.95,44.48,322.4,7.89,2.45,72.59
6/30/20 16:00,71.15,40.79,240.7,5.48,1.83,68.87
6/30/20 17:00,72.23,36.92,347.2,7.67,1.8,64.54
6/30/20 18:00,73.07,33.93,62.81,5.26,1.55,56.47
6/30/20 19:00,72.46,35.52,30.31,2.85,0.85,33.42
6/30/20 20:00,67.21,49.94,244,1.53,0.42,4.27
6/30/20 21:00,64.91,58.09,0,0,0,2.8
6/30/20 22:00,62.11,60.08,239,1.75,0.41,0.02
6/30/20 23:00,60.04,71.65,0.1,1.53,0.38,0
7/1/20 0:00,57,77.73,295.9,1.97,0.38,0
7/1/20 1:00,53.22,100,351.8,2.41,0.31,0
7/1/20 2:00,51.89,100,280.3,1.53,0.36,0
7/1/20 3:00,52.08,100,9.78,1.53,0.14,0
7/1/20 4:00,51.16,100,263.4,1.97,0.23,0
7/1/20 5:00,50.37,100,100.3,0.66,0.01,0
7/1/20 6:00,49.1,100,0,0,0,0.06
7/1/20 7:00,49.53,100,12.87,1.32,0.2,2.39
7/1/20 8:00,53.32,98.6,38.95,2.63,1.06,6.59
7/1/20 9:00,58.28,64.29,264.8,8.11,2.05,38.31
7/1/20 10:00,61.34,49.98,330.4,5.26,1.67,55.54
7/1/20 11:00,62.78,46.65,21.55,5.48,1.63,69.61
7/1/20 12:00,63.85,43.08,306,5.48,2.1,80.7
7/1/20 13:00,65.78,40.74,218.2,5.7,1.92,87.5
7/1/20 14:00,61.86,47.02,10.91,7.67,2.38,89.2
7/1/20 15:00,69.26,36.91,2.76,6.8,1.99,86.7
7/1/20 16:00,71.58,29.72,30.72,6.14,1.7,80.2
7/1/20 17:00,73.26,25.68,37.12,7.23,1.97,68.67
7/1/20 18:00,74.42,22.45,340.6,7.67,1.9,54.07
7/1/20 19:00,73.84,21.32,6.99,5.7,2.01,37.96
7/1/20 20:00,72.4,22.46,40.31,4.82,1.79,2.74
7/1/20 21:00,70.51,27.09,56.68,4.6,1.35,1.24
7/1/20 22:00,63.33,36.39,296.4,3.07,0.82,0.01
7/1/20 23:00,58.44,48.28,282.5,1.32,0.34,0
7/2/20 0:00,54.25,74.77,56.86,1.1,0.1,0
7/2/20 1:00,53.46,75.86,68.24,1.53,0.1,0
7/2/20 2:00,50.79,82,286.8,1.1,0.13,0
7/2/20 3:00,49.33,90.1,0,0,0,0
7/2/20 4:00,47.87,96.2,40.17,1.1,0.05,0
7/2/20 5:00,46.59,98.4,0,0,0,0
7/2/20 6:00,45.75,96.9,0,0,0,0.07
7/2/20 7:00,46.67,100.1,78.6,1.32,0.07,2.39
7/2/20 8:00,53.22,74.16,33.91,2.19,0.54,6.65
7/2/20 9:00,59.83,62.59,72.44,2.41,0.57,38.74
7/2/20 10:00,63.55,54.78,343.6,2.19,0.65,55.2
7/2/20 11:00,67.01,48.21,252.7,3.51,1.16,69.22
7/2/20 12:00,69.66,40.62,224.8,4.6,1.51,80.1
7/2/20 13:00,72.38,36.03,229.2,4.38,1.46,87.2
7/2/20 14:00,75.67,30.72,270.6,4.82,1.46,88.9
7/2/20 15:00,76.86,28.86,264.9,5.92,2.13,86.2
7/2/20 16:00,78.39,27.29,241.2,6.8,1.48,78.85
7/2/20 17:00,79.88,26.24,268.3,3.51,1.27,67.73
7/2/20 18:00,80.2,25.11,251.3,7.67,1.66,53.87
7/2/20 19:00,79.31,22.61,19.96,5.04,1.68,37.83
7/2/20 20:00,75.72,28.41,260.3,3.29,1.09,3.03
7/2/20 21:00,70.41,35.99,270.3,1.32,0.17,1.38
7/2/20 22:00,64.52,45.21,262.3,1.53,0.21,0.02
7/2/20 23:00,60.27,59.9,10.51,1.32,0.22,0
7/3/20 0:00,57.58,75.74,67.38,1.32,0.09,0
7/3/20 1:00,51.5,100,304.2,1.53,0.17,0
7/3/20 2:00,51.93,99.7,292.6,2.41,0.46,0
7/3/20 3:00,49.87,100,212.7,0.66,0,0
7/3/20 4:00,49.45,100,331,1.32,0.08,0
7/3/20 5:00,49.02,100,263.2,0.66,0.01,0
7/3/20 6:00,48.84,100,23.27,0.88,0.04,0.06
7/3/20 7:00,49.22,100,137.4,1.75,0.34,2.41
7/3/20 8:00,54.61,91.5,90.7,1.75,0.36,6.41
7/3/20 9:00,64.77,50.43,53.41,1.97,0.62,37.86
7/3/20 10:00,70.25,35.69,184.8,3.73,1.22,54.16
7/3/20 11:00,75.96,33.34,240,2.85,0.87,64.17
7/3/20 12:00,81.7,27.62,201,3.95,1.56,78.12
7/3/20 13:00,84.8,22.79,136.2,8.33,2.76,89.5
7/3/20 14:00,85.1,19.99,45.08,4.6,0.98,79.04
7/3/20 15:00,85.5,27.16,237.5,5.04,1.7,85
7/3/20 16:00,87.7,22.45,336.8,7.45,2.43,77.37
7/3/20 17:00,88.4,19.42,240.2,4.16,1.87,66.11
7/3/20 18:00,88.5,21.65,230.5,4.6,1.27,53.41
7/3/20 19:00,87.8,22.7,264.1,1.97,0.42,36.34
7/3/20 20:00,83.5,24.81,241.9,5.92,1.07,3.01
7/3/20 21:00,77.4,37.29,258,1.75,0.7,1.41
7/3/20 22:00,70.89,45.3,273.3,2.19,0.52,0.01
7/3/20 23:00,69.01,49.89,237.6,1.53,0.44,0
7/4/20 0:00,63.9,66.22,280.1,1.97,0.33,0
7/4/20 1:00,56.84,100,49.58,0.88,0.04,0
7/4/20 2:00,55.62,100,226.1,2.41,0.35,0
7/4/20 3:00,54.65,100,323.8,1.32,0.12,0
7/4/20 4:00,54.01,100,0,0,0,0
7/4/20 5:00,53.03,100,0,0,0,0
7/4/20 6:00,52.54,100,0,0,0,0.07
7/4/20 7:00,53.17,100,169,2.19,0.22,2.8
7/4/20 8:00,56.3,92.9,6.87,1.53,0.25,4.48
7/4/20 9:00,65.96,54.78,186.4,2.63,0.71,36.92
7/4/20 10:00,69.49,49.65,350,3.29,0.99,52.93
7/4/20 11:00,73.36,44.57,219.8,3.51,0.99,66.75
7/4/20 12:00,75.91,39.47,292.6,5.48,1.52,78.2
7/4/20 13:00,78.64,40.38,257.9,5.7,1.76,83.3
7/4/20 14:00,81.4,31.96,267.4,6.8,1.98,86.5
7/4/20 15:00,83.2,25.44,256.4,6.36,2.13,84.7
7/4/20 16:00,85.3,23.96,243.9,7.23,2.21,78.32
7/4/20 17:00,86.1,21.14,1.22,7.23,2.07,66.78
7/4/20 18:00,85.8,20.74,270.3,7.23,2.01,52.18
7/4/20 19:00,85.3,18.52,7.5,7.23,2.25,35.57
7/4/20 20:00,83.3,20.56,27.59,4.16,0.98,3.56
7/4/20 21:00,78.57,30.31,3.6,2.85,0.37,1.37
7/4/20 22:00,72.67,35.46,283.9,2.41,0.86,0.02
7/4/20 23:00,68.16,42.49,279.4,1.97,0.35,0
7/5/20 0:00,64.52,53.19,215.7,3.29,0.3,0
7/5/20 1:00,55.43,99.3,266.6,1.53,0.31,0
7/5/20 2:00,55.2,100,0,0,0,0
7/5/20 3:00,55.08,97.5,80.7,1.75,0.47,0
7/5/20 4:00,52.72,100,0,0,0,0
7/5/20 5:00,52.29,100,0,0,0,0
7/5/20 6:00,51.69,100,92.6,0.66,0.01,0.05
7/5/20 7:00,51.7,100,0,0,0,2.36
7/5/20 8:00,58.26,82.4,55.95,1.97,0.86,6.54
7/5/20 9:00,64.19,57.2,169.8,2.19,0.7,36.84
7/5/20 10:00,68.88,50.34,176.5,2.63,0.95,52.88
7/5/20 11:00,70.8,50.87,234.1,4.82,1.93,66.83
7/5/20 12:00,75.85,45.1,295.2,7.01,1.51,77.92
7/5/20 13:00,78.57,38.98,264,9.21,1.95,84.4
7/5/20 14:00,81.8,34.83,238.2,5.7,1.84,86.8
7/5/20 15:00,84.3,25.93,247.3,7.01,1.64,85.2
7/5/20 16:00,84.8,23.39,243.1,6.8,2.3,78.27
7/5/20 17:00,85.7,22.18,249.8,6.8,1.91,67.19
